"","nobs","nsim","rho","sel.cri","lm","heck.noinst","heck.inst"
"791",3000,98,-0.6,0,-0.214764345051903,-0.0192748644253155,-0.00268992087917252
"792",8200,98,-0.6,0,-0.191491015418911,-0.0101216398322155,0.00588201847883951
"793",500,99,-0.6,0,-0.21753195597354,-0.198228107103615,0.00725532017646402
"794",1100,99,-0.6,0,-0.20030263816277,-0.290532258279609,0.0244483988356929
"795",3000,99,-0.6,0,-0.211387480564974,0.0169357511725512,-0.0091286375090639
"796",8200,99,-0.6,0,-0.208866416604439,0.00330878414457492,-0.00360407535564145
"797",500,100,-0.6,0,-0.201484405051186,0.00603778044669423,0.0529111736561105
"798",1100,100,-0.6,0,-0.206692684319854,-0.216747914619822,-0.0414010381265316
"799",3000,100,-0.6,0,-0.215340114382592,0.0319215299812863,-0.0104428950540021
"800",8200,100,-0.6,0,-0.227194309962635,-0.00395814410093098,-0.00130743143682277
"801",500,1,-0.3,0,-0.140624972846095,-0.278320385838462,0.0557791919128154
"802",1100,1,-0.3,0,-0.287376486203076,-0.211764361927864,-0.105241665151379
"803",3000,1,-0.3,0,-0.144755145474996,0.0325742128035216,0.0321364204075294
"804",8200,1,-0.3,0,-0.221371655354219,-0.030976951615504,-0.0388037813105055
"805",500,2,-0.3,0,-0.252590107146641,-0.0302280915310287,-0.0599584645000739
"806",1100,2,-0.3,0,-0.178824056240392,-0.337471832599927,-0.0121991687476762
"807",3000,2,-0.3,0,-0.170988453891979,0.057877990148081,0.0366201596281361
"808",8200,2,-0.3,0,-0.165989677352426,0.0331956605635049,0.0245281749641857
"809",500,3,-0.3,0,-0.138556174089196,0.0569640266104452,-0.0126168855242157
"810",1100,3,-0.3,0,-0.199225671884482,0.0549892186232095,-0.0247993770447057
"811",3000,3,-0.3,0,-0.181256470698043,0.0517080657670785,-0.00991304915699642
"812",8200,3,-0.3,0,-0.221983540335538,-0.0195678768305193,-0.0117456017533998
"813",500,4,-0.3,0,-0.281791354490778,-0.302953329556079,-0.135979364255989
"814",1100,4,-0.3,0,-0.258990307474422,-0.524342587590756,-0.0671604372415516
"815",3000,4,-0.3,0,-0.247046481160938,-0.424871888265991,-0.0366609728374099
"816",8200,4,-0.3,0,-0.197267083068805,0.0306159010839135,0.0105205312200845
"817",500,5,-0.3,0,-0.127652868130479,-0.305578034813509,0.109147443145903
"818",1100,5,-0.3,0,-0.218428107614325,-0.083792146566643,-0.0839509347481708
"819",3000,5,-0.3,0,-0.194739869376135,0.0137924504529296,-0.00319507078612113
"820",8200,5,-0.3,0,-0.191665074245888,0.0103185313850125,-0.00133771612852518
"821",500,6,-0.3,0,-0.212741937168808,-0.0598408288133013,0.00862195627486217
"822",1100,6,-0.3,0,-0.0830498740419527,0.183414287673393,0.111998096508304
"823",3000,6,-0.3,0,-0.182567760693672,-0.0241621335508142,-0.012652657688226
"824",8200,6,-0.3,0,-0.17732188484701,0.0520604844933725,0.0295019623344166
"825",500,7,-0.3,0,-0.195754363584536,-0.425782182719385,-0.00452178182318275
"826",1100,7,-0.3,0,-0.25517177805701,-0.0331993420409575,-0.0171217025270082
"827",3000,7,-0.3,0,-0.207242969189846,0.0120266927104244,0.00210181887293226
"828",8200,7,-0.3,0,-0.17154900049254,0.0251643157652042,0.0199392663914162
"829",500,8,-0.3,0,-0.251539734022345,-0.427528852628699,-0.0736402824743612
"830",1100,8,-0.3,0,-0.196899469980033,-0.177888392416164,-0.0542029853533774
"831",3000,8,-0.3,0,-0.180899201055356,0.00538062640276293,0.0190501572142727
"832",8200,8,-0.3,0,-0.197000030949418,-0.0239118965776355,0.00172561465677701
"833",500,9,-0.3,0,-0.268617103147879,-0.144810539360463,-0.14922128667753
"834",1100,9,-0.3,0,-0.220135129482943,0.0329536735646792,0.0119405952198242
"835",3000,9,-0.3,0,-0.197781142286752,0.0155402114988399,-0.0050167121252167
"836",8200,9,-0.3,0,-0.205643253209125,0.000217299661708248,-0.0178624271537738
"837",500,10,-0.3,0,-0.231355360000811,-0.0502710884058676,0.00754626058963637
"838",1100,10,-0.3,0,-0.120893808052557,0.0450639082223587,0.0694540241836969
"839",3000,10,-0.3,0,-0.246975099126541,-0.00859235244618684,-0.0639342196176689
"840",8200,10,-0.3,0,-0.220029716636792,-0.00675601820296112,-0.00152956561795603
"841",500,11,-0.3,0,-0.129853795312127,0.115791750663082,0.0340114052852893
"842",1100,11,-0.3,0,-0.215233281256108,-0.309804188033139,0.00687375566099702
"843",3000,11,-0.3,0,-0.157573842256786,0.0385033727856374,0.0531087047975578
"844",8200,11,-0.3,0,-0.187415783603596,0.00380826952665814,0.0137100165962285
"845",500,12,-0.3,0,-0.182170666409724,-0.10013243937731,0.022044719942949
"846",1100,12,-0.3,0,-0.185565537339918,0.0465706256931293,0.0127788388784598
"847",3000,12,-0.3,0,-0.191899546827964,-0.00767793061791366,0.0104463320415948
"848",8200,12,-0.3,0,-0.225430977426609,-0.0645782210765203,-0.0294674725282237
"849",500,13,-0.3,0,-0.281893178832433,-0.0821457884523606,-0.0797831725501574
"850",1100,13,-0.3,0,-0.182207826737079,0.044710384265962,0.0114283424326653
"851",3000,13,-0.3,0,-0.196216749548753,0.0320850639109262,0.00342616584853395
"852",8200,13,-0.3,0,-0.201161474690788,0.0127192237878673,-0.00332363622603404
"853",500,14,-0.3,0,-0.113305273499338,0.863470518103966,0.119854100130528
"854",1100,14,-0.3,0,-0.180648870621175,0.0637790276717882,0.0362061922974553
"855",3000,14,-0.3,0,-0.198419291179494,-0.168867011417595,-0.0318916157811463
"856",8200,14,-0.3,0,-0.204036604989982,0.00425652630276963,-0.00846135696354289
"857",500,15,-0.3,0,-0.284042089682022,-0.240019232210054,-0.098584656999544
"858",1100,15,-0.3,0,-0.19964827009836,-0.230745198152552,-0.0280288892925737
"859",3000,15,-0.3,0,-0.163414818611546,0.0610577149138627,0.0400627564256752
"860",8200,15,-0.3,0,-0.19927352283306,0.0219049779983043,0.00464228659502619
"861",500,16,-0.3,0,-0.138096820223153,0.150038428844358,0.108498703294176
"862",1100,16,-0.3,0,-0.214367123854551,-0.107680063653994,-0.0362395339340572
"863",3000,16,-0.3,0,-0.244230221247163,-0.0580672030281969,-0.0752846941096508
"864",8200,16,-0.3,0,-0.200851390330084,0.00256444310362736,0.000631972193718466
"865",500,17,-0.3,0,-0.26695943884241,-0.136965162312885,-0.0956998614145097
"866",1100,17,-0.3,0,-0.166464646136562,0.0386612783329932,0.0439681071308911
"867",3000,17,-0.3,0,-0.174174166411562,0.0112932905229775,0.00571412674250449
"868",8200,17,-0.3,0,-0.209472073146991,0.0111406156843608,-0.00827810809654062
"869",500,18,-0.3,0,-0.0620092905693151,-0.235095075704221,0.193450011988624
"870",1100,18,-0.3,0,-0.18938451491545,0.00397607273104184,0.00248026703812187
"871",3000,18,-0.3,0,-0.158663929194302,0.0432000244170581,0.0349778057273467
"872",8200,18,-0.3,0,-0.218803013904109,-0.0208971349655037,-0.0362100650242757
"873",500,19,-0.3,0,-0.197575193358913,-0.0956637034565315,-0.0315064919388549
"874",1100,19,-0.3,0,-0.209219474071687,-0.0621869140907712,-0.0445849728225365
"875",3000,19,-0.3,0,-0.200455718845913,-0.0368902377584274,-0.0410604307719705
"876",8200,19,-0.3,0,-0.200352607364462,-0.0731108450381567,-0.0184870775245498
"877",500,20,-0.3,0,-0.238784169298305,0.0044440197539366,-0.0896699716724654
"878",1100,20,-0.3,0,-0.171713138576194,0.0257849770689889,0.066600451932596
"879",3000,20,-0.3,0,-0.184084285001464,-0.0630673486659385,0.030363233981471
"880",8200,20,-0.3,0,-0.174762319901024,0.0622388818710984,0.0104930670280352
"881",500,21,-0.3,0,-0.115795310594083,-0.0508490555030171,0.0610933567287653
"882",1100,21,-0.3,0,-0.223804101231681,-0.3652477038149,0.0579908492841805
"883",3000,21,-0.3,0,-0.205471879948202,-0.0217739103120617,-0.0141440367422743
"884",8200,21,-0.3,0,-0.18822013136652,0.000626103818021528,0.026655097647549
"885",500,22,-0.3,0,-0.135202314565109,-0.164655539218278,0.0382225281723831
"886",1100,22,-0.3,0,-0.140208192254647,0.0959392425888073,0.0320464538069094
"887",3000,22,-0.3,0,-0.200955929330243,0.0648015830300257,0.0310687894088733
"888",8200,22,-0.3,0,-0.180644215382159,-0.00795063533708429,0.0309312333932337
"889",500,23,-0.3,0,-0.279275917184468,-0.00593778083717511,-0.0953386523074193
"890",1100,23,-0.3,0,-0.164337415635848,0.0479657353106449,-0.0187672773686475
"891",3000,23,-0.3,0,-0.180488211832532,0.0144213665302997,0.0282895230146778
"892",8200,23,-0.3,0,-0.206010005536597,0.0290589202741927,-0.0110657943077144
"893",500,24,-0.3,0,-0.190607545703538,-0.0501902833596178,-0.0287507519484664
"894",1100,24,-0.3,0,-0.249194819647569,-0.389877806395529,-0.124382955823212
"895",3000,24,-0.3,0,-0.183802389329851,0.060914793350539,0.0414748608720712
"896",8200,24,-0.3,0,-0.217519319933036,-0.0171284741107575,-0.0105615517023411
"897",500,25,-0.3,0,-0.122234070887829,0.114924199091528,0.0704854012190217
"898",1100,25,-0.3,0,-0.218782859357169,-0.379162253611749,-0.0279690023839974
"899",3000,25,-0.3,0,-0.237977213705536,-0.00687045783097329,-0.055108775649084
"900",8200,25,-0.3,0,-0.189692603690345,0.0166806724150741,0.0220854570156261
"901",500,26,-0.3,0,-0.219383093417756,-0.218019891536462,-0.0390872554777074
"902",1100,26,-0.3,0,-0.166509345973677,0.14180708623644,0.0283849159711915
"903",3000,26,-0.3,0,-0.165192904146168,0.0337384987270428,0.0431886882699244
"904",8200,26,-0.3,0,-0.191606537693665,0.0207654154061749,0.0108643975078442
"905",500,27,-0.3,0,-0.220605756914209,-0.172607260940541,-0.0677995318300039
"906",1100,27,-0.3,0,-0.1706997144052,-0.020422643416987,0.00431501888158481
"907",3000,27,-0.3,0,-0.259287973442405,-0.10883497871348,-0.092291806882419
"908",8200,27,-0.3,0,-0.202972893652179,0.0109819932503237,0.00666882219112641
"909",500,28,-0.3,0,-0.148927440233417,-0.191296078518848,0.077320100623248
"910",1100,28,-0.3,0,-0.268242502691134,-0.0604155365031259,-0.118491044938945
"911",3000,28,-0.3,0,-0.186928110587428,0.0542412801524175,0.0333260881104536
"912",8200,28,-0.3,0,-0.197449818158838,-0.0128300092780724,-0.00323655629771247
"913",500,29,-0.3,0,-0.239984421903374,0.0967378551309173,0.0125534296167049
"914",1100,29,-0.3,0,-0.143574073697521,0.0023902698847309,0.0263658685914836
"915",3000,29,-0.3,0,-0.181670723369807,0.0270960513271852,0.0505440345745938
"916",8200,29,-0.3,0,-0.209106602550394,0.000628702988687779,-0.00925612059424885
"917",500,30,-0.3,0,-0.133721274599922,-0.17082047254122,0.0261380879185142
"918",1100,30,-0.3,0,-0.245312931840313,-0.123107273364702,-0.0387754137046211
"919",3000,30,-0.3,0,-0.159544455944432,0.036817555210001,0.0239803321057539
"920",8200,30,-0.3,0,-0.195751745216249,0.024910249003387,0.00743584832847533
"921",500,31,-0.3,0,-0.258665978620303,-0.0795935900146805,-0.0680731267164125
"922",1100,31,-0.3,0,-0.23078065910607,-0.192764968793713,-0.0275208145157689
"923",3000,31,-0.3,0,-0.174372733628252,-0.0385431531228091,0.0343353205058581
"924",8200,31,-0.3,0,-0.183336209030687,0.0189137386856324,0.0234523870042156
"925",500,32,-0.3,0,-0.102179310475272,0.124779521345614,0.0699120646421467
"926",1100,32,-0.3,0,-0.193904937843658,-0.10837022520222,0.00644228132841129
"927",3000,32,-0.3,0,-0.217720207807995,0.0369415734167928,-0.00710780268782307
"928",8200,32,-0.3,0,-0.216213148789201,-0.0440501203337851,-0.0124341336832996
"929",500,33,-0.3,0,-0.192577643182187,0.0215786112951253,-0.0135645202014684
"930",1100,33,-0.3,0,-0.159896887109442,-0.221447418359737,0.0297954465200836
"931",3000,33,-0.3,0,-0.167350655124621,0.0430793642482243,-0.00469751652128214
"932",8200,33,-0.3,0,-0.204142876788625,-0.012167191414175,-0.0152284285869005
"933",500,34,-0.3,0,-0.163510352888578,0.0691596128672753,0.0197423296206263
"934",1100,34,-0.3,0,-0.200447341528325,-0.0267548363879417,-0.0575566431060996
"935",3000,34,-0.3,0,-0.275296254884651,-0.120221269671072,-0.103770732518678
"936",8200,34,-0.3,0,-0.189898295686347,0.00309465122081054,0.0169443348464682
"937",500,35,-0.3,0,-0.18094263871717,0.046417268073804,6.02984473763168e-05
"938",1100,35,-0.3,0,-0.151878438946773,0.119306594760047,0.0707578088115901
"939",3000,35,-0.3,0,-0.215730156406744,-0.0159617980779559,-0.0512489376335217
"940",8200,35,-0.3,0,-0.158251111492573,0.0123896920994095,0.031184878755246
"941",500,36,-0.3,0,-0.11630329208718,0.0763641302517211,0.0228956867595775
"942",1100,36,-0.3,0,-0.229599607054119,-0.0301556545095538,-0.0479160606284643
"943",3000,36,-0.3,0,-0.165411712659934,0.0220889681476579,0.0265142192823311
"944",8200,36,-0.3,0,-0.207152708731334,0.0171568345936379,0.0148739125121518
"945",500,37,-0.3,0,-0.29706136143703,-0.165595380258671,-0.166631122939031
"946",1100,37,-0.3,0,-0.22187149105632,0.00646637220921153,0.0369351468599779
"947",3000,37,-0.3,0,-0.209064956528689,0.029709703849703,0.000122827214247279
"948",8200,37,-0.3,0,-0.188873745535645,-0.0211093972624881,0.00173083662945595
"949",500,38,-0.3,0,-0.267104646149915,-0.414172873623815,-0.0180066334420992
"950",1100,38,-0.3,0,-0.224807429508984,-0.165553589427487,-0.0111214438898283
"951",3000,38,-0.3,0,-0.145227050727484,-0.0693410854096999,0.0631599160368359
"952",8200,38,-0.3,0,-0.187116771515888,0.0143550245713069,-0.000373509151186502
"953",500,39,-0.3,0,-0.227283366891918,0.0973717096588955,-0.000171044332962111
"954",1100,39,-0.3,0,-0.19233772059713,0.0413838416119576,-0.000628723625637151
"955",3000,39,-0.3,0,-0.152515889190303,-0.00364014292674086,-0.00279584159687718
"956",8200,39,-0.3,0,-0.195889140151873,-0.00456387386704504,0.00294699650010077
"957",500,40,-0.3,0,-0.120109454185377,-0.329804983322596,0.0824677902225524
"958",1100,40,-0.3,0,-0.226290969476092,-0.275285118057835,-0.054800229433111
"959",3000,40,-0.3,0,-0.195041796467053,-0.0199041500689481,-0.000594957769612492
"960",8200,40,-0.3,0,-0.18991096520562,0.00844590714635474,-0.00360317676859001
"961",500,41,-0.3,0,-0.210003785633581,-0.0808603585300809,0.0590456716486616
"962",1100,41,-0.3,0,-0.181254169306425,0.0169225541504465,-0.000241822387356927
"963",3000,41,-0.3,0,-0.179850276484197,-0.0112005321945029,-0.00223914057963692
"964",8200,41,-0.3,0,-0.208163484132364,-0.0239852546069027,-0.0198728932940606
"965",500,42,-0.3,0,-0.264629599885135,-0.204758376598054,-0.0600709389484392
"966",1100,42,-0.3,0,-0.165821390209504,-0.306207072146089,-0.00800211700316267
"967",3000,42,-0.3,0,-0.229122753976361,-0.390996604013602,-0.0236469707443904
"968",8200,42,-0.3,0,-0.19466226660745,0.00158120606493339,-0.00179334955727595
"969",500,43,-0.3,0,-0.137570239246497,-0.0821696247733671,0.0667340232405906
"970",1100,43,-0.3,0,-0.226671177055853,0.0111989409293591,-0.0368054403601583
"971",3000,43,-0.3,0,-0.196412725314866,0.0502990296001451,0.0139095975348724
"972",8200,43,-0.3,0,-0.200401148576668,-0.0196837257440612,-0.0126351196988057
"973",500,44,-0.3,0,-0.290510312305122,0.587352353279796,-0.0571518091531986
"974",1100,44,-0.3,0,-0.260558653031805,-0.0710172736030135,-0.0391770038864725
"975",3000,44,-0.3,0,-0.191000319799222,0.0459172342798257,0.00535015852504328
"976",8200,44,-0.3,0,-0.189934913748688,-0.0342012663193898,-0.0112177447421223
"977",500,45,-0.3,0,-0.177863610299036,-0.375733992803478,0.000224804505548404
"978",1100,45,-0.3,0,-0.167147304495649,0.00723256414525908,0.0182711497673396
"979",3000,45,-0.3,0,-0.184565783841577,0.0306538732307819,0.0306500772044229
"980",8200,45,-0.3,0,-0.192045339222829,-0.0359117770399666,0.0010211378765328
"981",500,46,-0.3,0,-0.169886186585055,0.019141919154807,-0.0269599741314666
"982",1100,46,-0.3,0,-0.194225275453516,-0.340254404359772,-0.0449505196125991
"983",3000,46,-0.3,0,-0.233603359039288,-0.0322409339037087,-0.0276004811948445
"984",8200,46,-0.3,0,-0.175258681427528,-0.0121690062835861,0.0295000703374291
"985",500,47,-0.3,0,-0.278440221061394,0.447878326162477,-0.114879772773849
"986",1100,47,-0.3,0,-0.210541656059934,-0.0336970716799616,-0.021802210520913
"987",3000,47,-0.3,0,-0.222409041659808,-0.0390662230989242,-0.0332212085627215
"988",8200,47,-0.3,0,-0.182697020222345,0.0107942501087452,0.0120581138926594
"989",500,48,-0.3,0,-0.227703268546311,-0.055209160662516,-0.0580789123450661
"990",1100,48,-0.3,0,-0.267380977826703,-0.471214594182107,-0.0464024116000604
"991",3000,48,-0.3,0,-0.200679182535612,-0.030223951042509,-0.0129295991044528
"992",8200,48,-0.3,0,-0.191349088856268,0.000940035650780047,0.0294540665546863
"993",500,49,-0.3,0,-0.244348427232873,0.137746308069436,0.0388193943621491
"994",1100,49,-0.3,0,-0.227715515477606,0.0179755392053988,-0.0126752225170778
"995",3000,49,-0.3,0,-0.194178407416087,0.0176677841335759,0.00275939359377997
"996",8200,49,-0.3,0,-0.211404290668075,-0.012525677428265,-0.0175244433287833
"997",500,50,-0.3,0,-0.276281370948563,-0.0195399788825015,-0.0673542056433235
"998",1100,50,-0.3,0,-0.276577123451206,-0.0321903202204552,-0.0730160941476876
"999",3000,50,-0.3,0,-0.137091179724605,0.10497407264125,0.0733112835422547
"1000",8200,50,-0.3,0,-0.214552685015982,-0.0602783713759572,-0.0129713857837894
"1001",500,51,-0.3,0,-0.132892641641263,-0.054513271503662,0.0886998310783673
"1002",1100,51,-0.3,0,-0.0843529235139472,0.0661128706667853,0.143889535234976
"1003",3000,51,-0.3,0,-0.191656700051502,0.0505140717352612,0.0411861697317546
"1004",8200,51,-0.3,0,-0.210465520112134,-0.057951334172214,-0.0200177508576913
"1005",500,52,-0.3,0,-0.161338882690096,0.0834386978883057,0.0469406886109085
"1006",1100,52,-0.3,0,-0.186515271729664,-0.0324291802422946,-0.0277168971081926
"1007",3000,52,-0.3,0,-0.177635270392903,-0.0487676258169135,0.0100635037976788
"1008",8200,52,-0.3,0,-0.20756541760232,-0.0107876741385017,-0.0250536326187829
"1009",500,53,-0.3,0,-0.206597746091806,0.775741994669052,-0.0363558589532662
"1010",1100,53,-0.3,0,-0.184923864894749,0.0137097864246298,-0.00412731992404514
"1011",3000,53,-0.3,0,-0.172650254058605,0.0413598558631418,-0.0144136859202366
"1012",8200,53,-0.3,0,-0.183955610036404,0.0266199846251951,0.014904297575608
"1013",500,54,-0.3,0,-0.29969784044461,-0.43666921816813,-0.0746982442224045
"1014",1100,54,-0.3,0,-0.243164625548447,-0.167719595518337,-0.0533283382342286
"1015",3000,54,-0.3,0,-0.201071988549126,-0.0150254140431088,0.00537953891439114
"1016",8200,54,-0.3,0,-0.191843439374938,0.0263342772248794,0.0122696863701086
"1017",500,55,-0.3,0,-0.221365115961233,-0.0785040053960332,-0.0292052862977829
"1018",1100,55,-0.3,0,-0.226531214831262,0.0155134362028508,-0.0282925176329618
"1019",3000,55,-0.3,0,-0.16984749670622,-0.0126380559738166,0.00550295066133932
"1020",8200,55,-0.3,0,-0.195010713222409,0.0163933105173819,0.00557936775179946
"1021",500,56,-0.3,0,-0.107049667846494,0.10987272654647,0.0956082319545566
"1022",1100,56,-0.3,0,-0.153100576203865,-0.0158930572680686,0.0329049634010044
"1023",3000,56,-0.3,0,-0.178200134343543,0.0145737430468009,0.0204519389803379
"1024",8200,56,-0.3,0,-0.18617263824523,0.0391645400478444,0.0220010137576783
"1025",500,57,-0.3,0,-0.278464734616487,-0.434856871640004,-0.0642358245849546
"1026",1100,57,-0.3,0,-0.212084131348132,-0.122585105295339,0.0242940946411681
"1027",3000,57,-0.3,0,-0.220310343668074,-0.0432457120219185,-0.0299862527498169
"1028",8200,57,-0.3,0,-0.181688668585678,0.000669127633369682,-0.00565337401674337
"1029",500,58,-0.3,0,-0.0909181842155137,-0.210605123410042,0.0462403442307537
"1030",1100,58,-0.3,0,-0.265877443511874,-0.0735925607180781,-0.0573772400549781
"1031",3000,58,-0.3,0,-0.183174913230651,-0.0767206475931004,-0.00366334211972963
"1032",8200,58,-0.3,0,-0.213209338690663,0.000176228438605097,-0.0127009605848368
"1033",500,59,-0.3,0,-0.137748133853177,0.0757879083627719,0.0479241453459924
"1034",1100,59,-0.3,0,-0.217422707753461,-0.084745429232138,-0.0315898763199089
"1035",3000,59,-0.3,0,-0.183761339620484,-0.0733211520958261,0.00782677054524461
"1036",8200,59,-0.3,0,-0.180091117478769,0.0162427585663907,0.0114898264739107
"1037",500,60,-0.3,0,-0.22205476256174,-0.533818267614192,-0.0633740970359687
"1038",1100,60,-0.3,0,-0.187086137402935,0.0215851720638294,0.00308475950633857
"1039",3000,60,-0.3,0,-0.236420951782841,0.0144490568392923,-0.04479750475666
"1040",8200,60,-0.3,0,-0.187503028029838,0.00187862592738663,0.00862491138997368
"1041",500,61,-0.3,0,-0.170244610245365,-0.161115940619481,0.000576655064459031
"1042",1100,61,-0.3,0,-0.139320006521002,0.152153561150187,0.034256327761194
"1043",3000,61,-0.3,0,-0.20846062895215,-0.35319629424025,-0.014498238336453
"1044",8200,61,-0.3,0,-0.199676240280543,0.0188831889640619,-0.00463759290816834
"1045",500,62,-0.3,0,-0.240743412581611,-0.0489775277624319,-0.0456528291470955
"1046",1100,62,-0.3,0,-0.158462745092848,0.0613303864991466,0.0280979751540411
"1047",3000,62,-0.3,0,-0.223717569265358,-0.330935066225839,0.0108231097877578
"1048",8200,62,-0.3,0,-0.148882200460419,0.0683739605099118,0.042539771797069
"1049",500,63,-0.3,0,-0.31031693004359,-0.0994701770282049,-0.146141982085824
"1050",1100,63,-0.3,0,-0.14800027826091,0.022668308331711,0.0442851466394778
"1051",3000,63,-0.3,0,-0.206625334423851,-0.0171523405827916,-0.00974798243072117
"1052",8200,63,-0.3,0,-0.206406385749254,0.0124616471771992,-0.0228954255642895
"1053",500,64,-0.3,0,-0.219640329873811,-0.235721952245845,-0.0276505968842021
"1054",1100,64,-0.3,0,-0.174163027434795,-0.0108987021927917,0.0201927142841434
"1055",3000,64,-0.3,0,-0.195896594154933,0.031591048451618,0.0302908000142603
"1056",8200,64,-0.3,0,-0.185480595648065,0.000370730929459384,0.0230492411573888
"1057",500,65,-0.3,0,-0.177249216050006,-0.00375277508467242,0.0105817952291036
"1058",1100,65,-0.3,0,-0.248733734235925,-0.0491719996229755,-0.0853542598376327
"1059",3000,65,-0.3,0,-0.17154480318623,0.00413781956712733,0.0361701219222801
"1060",8200,65,-0.3,0,-0.192543616332124,0.0350274074470711,0.0119867354686927
"1061",500,66,-0.3,0,-0.253667895183388,-0.0157701237507363,-0.0650476791482008
"1062",1100,66,-0.3,0,-0.214306558351807,-0.206512145609226,-0.0469436837738326
"1063",3000,66,-0.3,0,-0.232401185796865,-0.0220971484822141,-0.0450951119686469
"1064",8200,66,-0.3,0,-0.1971063467492,0.0278222210490473,0.00856640832216726
"1065",500,67,-0.3,0,-0.190286148474465,0.651211834187798,-0.035814267164852
"1066",1100,67,-0.3,0,-0.182671471900101,-0.076455134543542,-0.00821077462277864
"1067",3000,67,-0.3,0,-0.182324763439317,0.0454276839273346,0.0062340574449633
"1068",8200,67,-0.3,0,-0.208355317303591,-0.0216201483649957,-0.0115381198726213
"1069",500,68,-0.3,0,-0.299700324135643,-0.440405820589665,-0.172901226952917
"1070",1100,68,-0.3,0,-0.275238719070506,-0.0050135981772943,-0.126674379611789
"1071",3000,68,-0.3,0,-0.187211095278412,-0.0352601131701027,-0.0115780398746582
"1072",8200,68,-0.3,0,-0.190793123505515,-0.0138934948501008,-0.000798279332703822
"1073",500,69,-0.3,0,-0.211227562416538,0.0316211339907981,-0.00334534698215805
"1074",1100,69,-0.3,0,-0.208747727405596,-0.00557020292535748,-0.0372449892992368
"1075",3000,69,-0.3,0,-0.154396035824612,0.0755970499661822,0.0598279137361002
"1076",8200,69,-0.3,0,-0.18589036461804,-0.0588990388222648,0.0289461628450536
"1077",500,70,-0.3,0,-0.164434750365575,-0.0658649228417569,-0.0346438020755844
"1078",1100,70,-0.3,0,-0.246461573020289,-0.0682866509336082,-0.0628057524826314
"1079",3000,70,-0.3,0,-0.130258452132607,0.12958873894923,0.104724123032081
"1080",8200,70,-0.3,0,-0.218939256189104,-0.0862693342572978,-0.034861190817403
"1081",500,71,-0.3,0,-0.163768365787648,-0.0342264019748664,0.013296396139902
"1082",1100,71,-0.3,0,-0.130557074386749,0.148459356009209,0.0982144356566932
"1083",3000,71,-0.3,0,-0.199103928784122,-0.321339540123939,-0.0220368782427416
"1084",8200,71,-0.3,0,-0.199312962156159,0.00127240550529306,0.00784707417938191
"1085",500,72,-0.3,0,-0.164012425353215,-0.0499209088653028,-0.00242482650886044
"1086",1100,72,-0.3,0,-0.114705734422826,-0.125145112040166,0.0646648555764344
"1087",3000,72,-0.3,0,-0.224383468762647,-0.0194151775698592,-0.0505196844416658
"1088",8200,72,-0.3,0,-0.198274372503626,-0.0115060009636108,-0.0147679260538413
"1089",500,73,-0.3,0,-0.281558612951109,-0.332011209928217,0.0133053387979516
"1090",1100,73,-0.3,0,-0.266735533312341,-0.191964762504167,-0.044111967526136
"1091",3000,73,-0.3,0,-0.19995580856806,0.0241490953906669,0.00246781062204171
"1092",8200,73,-0.3,0,-0.180459551212446,-0.358279189363021,0.00883418799325919
"1093",500,74,-0.3,0,-0.151955166482254,0.0648716822483655,0.0621992738785153
"1094",1100,74,-0.3,0,-0.210022406209772,-0.475048420583336,-0.00406446585508979
"1095",3000,74,-0.3,0,-0.199980272167627,0.0119100159144594,-0.00804808915952826
"1096",8200,74,-0.3,0,-0.212486182150487,-0.00514833025928529,-0.0342157512216457
"1097",500,75,-0.3,0,-0.110795077283401,-0.0181083179022726,0.0308946185056294
"1098",1100,75,-0.3,0,-0.266450358488249,-0.416036959636136,-0.0731612883077781
"1099",3000,75,-0.3,0,-0.175019228565514,-0.00562657783256981,-0.00470196648394106
"1100",8200,75,-0.3,0,-0.202775030807637,-0.0167275206689989,0.00544570123264432
"1101",500,76,-0.3,0,-0.173338036111155,0.0502002113794966,0.0380786777405819
"1102",1100,76,-0.3,0,-0.232001569468588,-0.0341877373210037,-0.0164073690512467
"1103",3000,76,-0.3,0,-0.229791881242486,-0.0643488456626643,-0.00905515024804993
"1104",8200,76,-0.3,0,-0.167467754017914,0.021969700254248,0.0384309834285776
"1105",500,77,-0.3,0,-0.177046149213516,0.105280011826671,0.0411451569405838
"1106",1100,77,-0.3,0,-0.148988969530246,-0.218453926227602,0.00698735800518957
"1107",3000,77,-0.3,0,-0.192978447348572,0.0359857005389703,0.0268330278038542
"1108",8200,77,-0.3,0,-0.21754932796586,-0.00310076483811961,-0.018706101493421
"1109",500,78,-0.3,0,-0.214141880586575,-0.118051503611592,-0.00117379397386164
"1110",1100,78,-0.3,0,-0.134572798396441,0.919271732036379,0.092586384051947
"1111",3000,78,-0.3,0,-0.20716579877154,0.0105124789381856,-0.0180990792370831
"1112",8200,78,-0.3,0,-0.186240750374559,-0.0210618806626368,-0.00643413496888612
"1113",500,79,-0.3,0,-0.0376753757901852,-0.0297802642108053,0.10140734076956
"1114",1100,79,-0.3,0,-0.263196681744447,-0.43169487440038,-0.0573349168470748
"1115",3000,79,-0.3,0,-0.17090552441109,-0.00116826800874514,0.0462777940519079
"1116",8200,79,-0.3,0,-0.195380652123045,-0.0309856456511297,0.00768028661943432
