"","nobs","nsim","rho","sel.cri","lm","heck.noinst","heck.inst"
"1046",200,75,-0.6,0,-0.203040136934088,-0.0710965908762108,-0.0953147125638474
"1047",500,75,-0.6,0,-0.0968864827816732,-0.174270373859436,-0.00424664871483027
"1048",1100,75,-0.6,0,-0.158864819171927,-0.25781286629645,-0.0588445275450356
"1049",3000,75,-0.6,0,-0.0781891363070359,0.00398789569690972,-0.00602051589852237
"1050",8200,75,-0.6,0,-0.0983868454017865,0.00220172096970783,-0.00591277782619537
"1051",100,76,-0.6,0,-0.110835864907137,0.248306451501275,-0.0712892886720923
"1052",200,76,-0.6,0,0.0156984044204256,-0.132461917368411,0.0846504711462261
"1053",500,76,-0.6,0,-0.13622314774295,-0.471996342482353,-0.107218890679221
"1054",1100,76,-0.6,0,-0.142286012835927,-0.0698931714833404,-0.0117045906965334
"1055",3000,76,-0.6,0,-0.138994771343629,-0.0379437397663839,-0.0517465718359341
"1056",8200,76,-0.6,0,-0.114556732980852,-0.113123004301406,-0.0149821117656114
"1057",100,77,-0.6,0,-0.0592403750927781,-0.340651913984513,0.00260338971288054
"1058",200,77,-0.6,0,-0.0855082481622762,0.229992559936651,0.0782467870283301
"1059",500,77,-0.6,0,-0.0741527652926448,-0.146047902984476,0.00404378622770274
"1060",1100,77,-0.6,0,-0.125034992464384,-0.148471787479767,-0.00926009531956606
"1061",3000,77,-0.6,0,-0.096553357167608,0.156603111722396,0.041102147432295
"1062",8200,77,-0.6,0,-0.0966519939064886,-0.184859976705614,0.0219647038199624
"1063",100,78,-0.6,0,-0.0186660034520085,-1.05876511527088,-0.125949327340824
"1064",200,78,-0.6,0,-0.058466612264895,-0.325456002986441,0.00594102223425996
"1065",500,78,-0.6,0,-0.0830417704621761,-0.150046465130907,0.0487306230490547
"1066",1100,78,-0.6,0,-0.0919876645471472,0.118742800009593,0.0640679835169506
"1067",3000,78,-0.6,0,-0.062052410152622,-0.140413960637771,0.0403703965703046
"1068",8200,78,-0.6,0,-0.0986970282427081,-0.0315738907633107,0.00689841265642621
"1069",100,79,-0.6,0,0.139518893872539,0.163259921597712,0.328764441646276
"1070",200,79,-0.6,0,-0.0499605193920223,0.393643051422168,0.131883062533893
"1071",500,79,-0.6,0,-0.0800631124371396,-0.0293013734171135,-0.0117109726942694
"1072",1100,79,-0.6,0,-0.138383169188131,-0.105350376449135,-0.0408680029930801
"1073",3000,79,-0.6,0,-0.0864671044201228,-0.0919932164653839,-0.0162380225850765
"1074",8200,79,-0.6,0,-0.0942451624766705,-0.176627535239684,-0.0190073165332603
"1075",100,80,-0.6,0,0.00378386256741603,-0.0614219351609002,0.529409051290317
"1076",200,80,-0.6,0,-0.121962367921585,-0.209797456469514,-0.0532711216071705
"1077",500,80,-0.6,0,-0.215081511746411,-0.457339000818012,-0.0796995311257239
"1078",1100,80,-0.6,0,-0.0321898078491014,0.0556041888852261,0.0917299932714861
"1079",3000,80,-0.6,0,-0.100441329419017,0.0846932115146881,0.0128492267397866
"1080",8200,80,-0.6,0,-0.074043678744377,0.0202739045566263,0.0163690988260738
"1081",100,81,-0.6,0,-0.0845086726744713,0.341188056960742,0.0419992381008092
"1082",200,81,-0.6,0,-0.103644454567723,0.220556693822382,-0.0561490020146128
"1083",500,81,-0.6,0,-0.109178351732469,-0.399154346412023,0.0495753163279704
"1084",1100,81,-0.6,0,-0.173326817094123,-0.0609421316518791,-0.080488430843508
"1085",3000,81,-0.6,0,-0.103393722318201,0.0684780608966864,0.00276516175098784
"1086",8200,81,-0.6,0,-0.0898259067402879,0.0696852494100693,0.0110029521559218
"1087",100,82,-0.6,0,-0.102781785694776,0.860702177795766,0.0403648897966997
"1088",200,82,-0.6,0,-0.208949686376028,-0.47686218271488,0.00708922681290702
"1089",500,82,-0.6,0,-0.211549023847781,-0.125951834633968,-0.0848938506838319
"1090",1100,82,-0.6,0,-0.0652591557602835,0.129984290309761,0.0607124478561372
"1091",3000,82,-0.6,0,-0.144369205604252,0.0392555263715539,-0.0421752388361847
"1092",8200,82,-0.6,0,-0.0907556949896837,-0.0104503791021655,-0.00741632358268485
"1093",100,83,-0.6,0,-0.292263102861611,-0.28859015868646,-0.284199395589119
"1094",200,83,-0.6,0,-0.06470309386555,0.53078181991899,0.113647879536709
"1095",500,83,-0.6,0,-0.174210955993259,-0.409931628886469,-0.0582016338494088
"1096",1100,83,-0.6,0,-0.0398070559933867,0.0789823218721688,0.0920545473551515
"1097",3000,83,-0.6,0,-0.139631895492904,-0.0436944587656242,-0.0439812100069743
"1098",8200,83,-0.6,0,-0.104124784017114,-0.0642864878545584,-0.00236173194125711
"1099",100,84,-0.6,0,-0.392250672678099,0.907648413249603,-0.386274365850156
"1100",200,84,-0.6,0,-0.099804027410907,-0.128287898303991,-0.0641870489009269
"1101",500,84,-0.6,0,-0.125241405875868,-0.00604641766566694,-0.0522764426639859
"1102",1100,84,-0.6,0,-0.0626454372354112,0.0656699210960399,0.0594170400319383
"1103",3000,84,-0.6,0,-0.107609215322318,0.0098082960880792,0.0291912705511133
"1104",8200,84,-0.6,0,-0.0916128232475738,-0.203047358679739,0.0192860735253224
"1105",100,85,-0.6,0,-0.0660001344603737,1.391455434283,0.545045787773164
"1106",200,85,-0.6,0,-0.192547053080715,-0.422895000181319,-0.0775293556263974
"1107",500,85,-0.6,0,-0.0954452540913427,-0.187856433635602,0.0338913000936214
"1108",1100,85,-0.6,0,-0.0965813043026605,-0.375066506474187,-0.0107301826500081
"1109",3000,85,-0.6,0,-0.0580215664559353,0.0840404437429318,0.0406504272156012
"1110",8200,85,-0.6,0,-0.091791312205268,0.0487077663891284,0.0090594062353837
"1111",100,86,-0.6,0,-0.0212026684672841,-0.194580974888799,0.0318335658900226
"1112",200,86,-0.6,0,-0.0212259073925923,0.164210981625772,0.164528899646708
"1113",500,86,-0.6,0,-0.0515466948858997,-0.102592983636159,0.00310124775771792
"1114",1100,86,-0.6,0,-0.111190574874037,-0.193096352030479,0.0137346822097213
"1115",3000,86,-0.6,0,-0.083683722353028,0.0170784698634463,0.00356140441334141
"1116",8200,86,-0.6,0,-0.0954532745684841,0.0555503516661831,-0.010279440510328
"1117",100,87,-0.6,0,-0.0213606664914976,-0.0492532380798653,-0.134627852250077
"1118",200,87,-0.6,0,0.00961135734459462,0.0587527102231029,0.0593804867605203
"1119",500,87,-0.6,0,-0.236488083403485,-0.145336686117881,-0.0906868191601005
"1120",1100,87,-0.6,0,-0.0842916775221455,-0.276104641137381,0.0601972100178219
"1121",3000,87,-0.6,0,-0.125231592408,-0.0598386910103723,-0.0567049258818572
"1122",8200,87,-0.6,0,-0.0878209409333741,0.0499132590947087,0.0164445159204103
"1123",100,88,-0.6,0,-0.524997435454453,-0.497860748426167,-0.136424751248283
"1124",200,88,-0.6,0,0.0566959195506793,0.0307690036134787,0.214610210963051
"1125",500,88,-0.6,0,-0.228914412578382,-0.241814153893171,-0.139863210223004
"1126",1100,88,-0.6,0,-0.163792013445598,-0.222424590393426,-0.0517266301512764
"1127",3000,88,-0.6,0,-0.12182861288678,0.117637243901194,-0.0338337352331159
"1128",8200,88,-0.6,0,-0.100884483004836,-0.0474514931460028,-0.00457708132595347
"1129",100,89,-0.6,0,0.277677844402831,1.03822497497594,-0.115346539120994
"1130",200,89,-0.6,0,-0.169094728925309,-0.150013683305987,-0.0886566554579618
"1131",500,89,-0.6,0,-0.170857254188516,0.163589681623454,-0.0865057538630624
"1132",1100,89,-0.6,0,-0.149807882385158,-0.121917456624349,-0.0966026678135939
"1133",3000,89,-0.6,0,-0.114787553889823,0.0752472543045821,-0.00128932196276199
"1134",8200,89,-0.6,0,-0.123093317562963,-0.030928359367498,-0.015834087061095
"1135",100,90,-0.6,0,-0.0842608017348464,0.716839674425074,0.029298729693674
"1136",200,90,-0.6,0,-0.10365744501908,-0.0921791465537963,-0.0246082764195984
"1137",500,90,-0.6,0,-0.0303150031187857,-0.0464115468358043,-0.00682546123756256
"1138",1100,90,-0.6,0,-0.0164532930279675,0.0652848123071763,0.0571430483599409
"1139",3000,90,-0.6,0,-0.123765144882394,-0.307727433407186,-0.0595095284697995
"1140",8200,90,-0.6,0,-0.113516662810564,-0.019522582813124,-0.0310793785165943
"1141",100,91,-0.6,0,-0.0664233258372611,0.939269406429478,0.205300059779654
"1142",200,91,-0.6,0,-0.335694667994736,-0.196875245844248,-0.165197637005485
"1143",500,91,-0.6,0,-0.0377817699215918,0.040070528220153,0.0661985136457224
"1144",1100,91,-0.6,0,-0.0825121959720513,-0.150461284924584,-0.0328052488387399
"1145",3000,91,-0.6,0,-0.0859002140257318,0.0776343427365398,0.01182961017331
"1146",8200,91,-0.6,0,-0.129586510991074,0.0496305337390379,-0.0291309959615319
"1147",100,92,-0.6,0,-0.00132889275372849,0.0701074035322597,0.0460156446654203
"1148",200,92,-0.6,0,-0.197901745880443,-0.158991858703264,-0.136893330025
"1149",500,92,-0.6,0,-0.111692782439526,0.061602982109745,-0.0313053855054251
"1150",1100,92,-0.6,0,-0.109982915569324,0.00164721985543803,0.0221174209963171
"1151",3000,92,-0.6,0,-0.103699818130646,-0.0117064030070012,-0.00124711369225494
"1152",8200,92,-0.6,0,-0.0605624268918425,0.0418319455897143,0.0294053300732839
"1153",100,93,-0.6,0,-0.0151800110044265,0.475934688663289,0.0882401869688738
"1154",200,93,-0.6,0,-0.0821549079957213,-0.392062021619486,0.048810278550544
"1155",500,93,-0.6,0,-0.116446690271294,-0.206253657778924,0.0659901062239734
"1156",1100,93,-0.6,0,-0.0266602873038092,-0.278267436289215,0.0350823259789288
"1157",3000,93,-0.6,0,-0.0929425636870429,-0.327545717929527,-0.0217962284077198
"1158",8200,93,-0.6,0,-0.0945948596084876,0.0672307272310793,-0.00117146735821316
"1159",100,94,-0.6,0,-0.202890049657872,-0.330606686987228,-0.125290187913917
"1160",200,94,-0.6,0,-0.216477052499562,-0.527357659658978,-0.010102290476833
"1161",500,94,-0.6,0,-0.15755709164199,-0.00874119411178231,-0.0907877251443699
"1162",1100,94,-0.6,0,-0.13426036449148,0.0250994345347955,-0.0958922159191851
"1163",3000,94,-0.6,0,-0.129246687976381,-0.0293120697857587,-0.0586812767618845
"1164",8200,94,-0.6,0,-0.0934964917109178,0.0178332519779143,0.00910577919578892
"1165",100,95,-0.6,0,-0.0965231767428197,0.683910488108692,0.126633216747002
"1166",200,95,-0.6,0,-0.156064613409838,0.0410438934913557,-0.08649002859035
"1167",500,95,-0.6,0,0.0228684269331851,0.00738003142300347,0.125533946037215
"1168",1100,95,-0.6,0,-0.0267101622586974,-0.0434133909831961,0.0556509675565948
"1169",3000,95,-0.6,0,-0.132663651119808,0.0636706866379602,0.0014981582669138
"1170",8200,95,-0.6,0,-0.104028114250693,-0.141324780766549,0.00695513205715281
"1171",100,96,-0.6,0,-0.220133619824196,-0.179698854273129,-0.114246303434429
"1172",200,96,-0.6,0,-0.0820686945997907,-0.322309500262715,-0.0599372133112669
"1173",500,96,-0.6,0,-0.0930469015741712,-0.0196972532069212,-0.0168042884900981
"1174",1100,96,-0.6,0,-0.125513473674541,0.0970899293256828,-0.0613742608368414
"1175",3000,96,-0.6,0,-0.0931002474154868,-0.202883753807605,-0.0416306006428032
"1176",8200,96,-0.6,0,-0.0891858122676953,-0.0180179746423499,0.0253549730560954
"1177",100,97,-0.6,0,-0.361815847638149,-0.0561953210325783,-0.414751133671835
"1178",200,97,-0.6,0,-0.0157246340002523,1.04331916384981,-0.0423372644286665
"1179",500,97,-0.6,0,-0.161127086770751,0.129844260814014,-0.0909319941223454
"1180",1100,97,-0.6,0,-0.137241514441714,-0.295736364249534,-0.0391850922992479
"1181",3000,97,-0.6,0,-0.100276179696834,0.0937551485494499,0.0103457239436622
"1182",8200,97,-0.6,0,-0.0856968225790856,0.070837646577101,0.0254541498061942
"1183",100,98,-0.6,0,-0.265665917241162,-0.234242703173665,-0.216334231430581
"1184",200,98,-0.6,0,-0.256599563805035,0.0750095507302493,-0.169809560777598
"1185",500,98,-0.6,0,0.0249917589852706,0.171248276145014,0.0892049206722425
"1186",1100,98,-0.6,0,-0.173006928789164,-0.314030358331695,-0.0691873318868869
"1187",3000,98,-0.6,0,-0.124491514219077,0.128017505333113,-0.0210049762669215
"1188",8200,98,-0.6,0,-0.111015106502075,-0.0562274113608031,-0.00540131779869824
"1189",100,99,-0.6,0,-0.0761302913588824,-0.111013834380856,-0.00126240823153112
"1190",200,99,-0.6,0,-0.0765592885452835,-0.0683361019121943,-0.0468717756729731
"1191",500,99,-0.6,0,-0.141326682428739,0.130044534670305,-0.0614978556612326
"1192",1100,99,-0.6,0,-0.0650853402280306,0.138170834194429,0.0534063721404237
"1193",3000,99,-0.6,0,-0.105139552923427,0.0246870724022819,-0.00549771710785518
"1194",8200,99,-0.6,0,-0.117430545753123,0.0803863571357342,-0.00914043189932945
"1195",100,100,-0.6,0,-0.0157354187386676,-0.0346235891460239,0.00313246959386393
"1196",200,100,-0.6,0,-0.0391765787923618,0.119559046877697,0.0614825242561383
"1197",500,100,-0.6,0,-0.192427834468333,-0.18413925359604,-0.0616293308967896
"1198",1100,100,-0.6,0,-0.107184023756251,0.13120996483512,-0.00850387981644596
"1199",3000,100,-0.6,0,-0.104143572267641,0.0722700396832523,-0.0132926931678627
"1200",8200,100,-0.6,0,-0.121665439564161,0.00186873112103703,-0.0200123764296929
"1201",100,1,-0.3,0,-0.233584958672618,0.31871504777635,-0.354876635853866
"1202",200,1,-0.3,0,0.0207865878150928,-0.358545389465746,0.293111143356497
"1203",500,1,-0.3,0,-0.00743907959386347,0.0375840322497496,-0.0156276061143036
"1204",1100,1,-0.3,0,-0.00785853842836393,0.0918105324105891,0.0412296506766674
"1205",3000,1,-0.3,0,-0.0240626817154797,-0.0663359962189011,-0.0229564322752058
"1206",8200,1,-0.3,0,0.00100860212315301,-0.051719236016129,0.024643145547423
"1207",100,2,-0.3,0,-0.131305394204805,-0.204331478362776,-0.128396608822635
"1208",200,2,-0.3,0,-0.122731203427574,-0.394406033128646,-0.0323703232674445
"1209",500,2,-0.3,0,-0.0154285506760631,0.299486389101431,0.0413520972647432
"1210",1100,2,-0.3,0,-0.0114104925876756,-0.128137068647813,-0.0284882248595942
"1211",3000,2,-0.3,0,-0.0344241658675055,-0.171409046637302,-0.00596942056570393
"1212",8200,2,-0.3,0,-0.0384504937348891,-0.221037964340812,-0.0123674490576491
"1213",100,3,-0.3,0,-0.273434405725417,-0.603423010107432,0.277203278671349
"1214",200,3,-0.3,0,-0.00583633153827245,-0.0148785633801447,0.133629731131191
"1215",500,3,-0.3,0,0.0591055438136365,-0.0469937163857497,0.114744729230885
"1216",1100,3,-0.3,0,0.0210115736249834,0.0477556425101775,0.0435916181467773
"1217",3000,3,-0.3,0,-0.0721543257203379,-0.058134738797862,-0.0423828863856855
"1218",8200,3,-0.3,0,-0.0359035202600256,0.0475461648369153,0.000522558649959093
"1219",100,4,-0.3,0,-0.188334633318246,0.703425759504357,-0.177539215248681
"1220",200,4,-0.3,0,0.206408765612448,0.547567326148616,0.264824377949392
"1221",500,4,-0.3,0,0.0245972626388407,0.0414454106984865,0.110515793543037
"1222",1100,4,-0.3,0,-0.073277550732568,-0.252070735872864,-0.0821920355636538
"1223",3000,4,-0.3,0,-0.0254843883531171,0.0887789902302245,0.00550185412214166
"1224",8200,4,-0.3,0,-0.0313103799998551,-0.0638827308941643,-0.0146099135821504
"1225",100,5,-0.3,0,-0.185462749423752,-1.08088066097518,-0.0153691085463691
"1226",200,5,-0.3,0,0.0297230407302878,0.186080876308046,0.0162594064184214
"1227",500,5,-0.3,0,0.0726883868806956,0.424069285488776,0.0981833710190809
"1228",1100,5,-0.3,0,-0.0388821172087366,0.126323536423791,0.0222476806571572
"1229",3000,5,-0.3,0,0.00255559089735713,-0.0108947868348812,0.0297382381848452
"1230",8200,5,-0.3,0,0.0111361648950468,0.00797409263866355,0.0262715292899243
"1231",100,6,-0.3,0,-0.3007492608698,-0.165569323614239,-0.368421208656238
"1232",200,6,-0.3,0,0.00166644773146674,0.0276229561297989,0.0500828688467072
"1233",500,6,-0.3,0,-0.0283366890436418,-0.0870567418287926,0.0170457740254504
"1234",1100,6,-0.3,0,-0.0593401668440988,-0.0949289604934096,-0.0496123490289949
"1235",3000,6,-0.3,0,-0.0521119755986444,0.036043615577884,-0.0164584882500023
"1236",8200,6,-0.3,0,-0.0387249738740609,0.0186108594462915,-0.00299089219230997
"1237",100,7,-0.3,0,0.0898667412696057,0.971582841592502,0.178059329142786
"1238",200,7,-0.3,0,0.0430974790487952,-0.12937433142024,0.0635221523981144
"1239",500,7,-0.3,0,-0.052695466161415,-0.22878607948696,-0.081576392065857
"1240",1100,7,-0.3,0,-0.0302221541420129,-0.155287785031431,-0.0331914936770835
"1241",3000,7,-0.3,0,-0.000775119945421343,0.0761428245032794,0.0424180699245384
"1242",8200,7,-0.3,0,-0.0050247767823921,-0.0547196889230696,0.00756129319519028
"1243",100,8,-0.3,0,-0.25346359701438,-0.389233356744404,-0.278977894385641
"1244",200,8,-0.3,0,0.0245939117437664,-0.184151737582477,0.204902968144448
"1245",500,8,-0.3,0,-0.0589000564150817,-0.205764970429812,-0.0207247024027962
"1246",1100,8,-0.3,0,-0.011409442317473,-0.18646854912724,0.057250312550736
"1247",3000,8,-0.3,0,-0.0423245643831167,0.123654913418286,-0.000788174969818645
"1248",8200,8,-0.3,0,-0.0251287250763866,-0.16904955541142,-0.0126107896865725
"1249",100,9,-0.3,0,-0.054807900800776,-0.0958922387037726,0.00708369234760564
"1250",200,9,-0.3,0,0.168718647551353,0.195937522111011,0.254855069941458
"1251",500,9,-0.3,0,0.0858852714642175,0.199760729768972,0.155502598197749
"1252",1100,9,-0.3,0,-0.0718369488542383,0.0832801147967053,-0.062225943031523
"1253",3000,9,-0.3,0,-0.0468710421998049,-0.139999813179465,-0.0144720245813772
"1254",8200,9,-0.3,0,-0.0471527571882807,-0.0389826442212248,-0.0275160039758364
"1255",100,10,-0.3,0,0.0873319664490484,-0.127081781299296,0.0069545471898449
"1256",200,10,-0.3,0,-0.0132746386559421,0.00841194273964385,-0.101503663192795
"1257",500,10,-0.3,0,0.00460396757353965,-0.0930311705501199,0.0807452401280608
"1258",1100,10,-0.3,0,-0.0193569106705197,-0.26983321581003,0.0199888624914464
"1259",3000,10,-0.3,0,-0.0433320793447218,0.0786605568569887,-0.00233613318747028
"1260",8200,10,-0.3,0,-0.0397650372468652,-0.103419594768381,-0.0267707444800348
"1261",100,11,-0.3,0,0.0726468028716951,-0.033437119396731,0.134287711166733
"1262",200,11,-0.3,0,-0.0132584117906399,-1.00204963705696,-0.11282164681413
"1263",500,11,-0.3,0,0.00544019358302017,0.0814878144567326,0.0195991380918326
"1264",1100,11,-0.3,0,0.0301936894109158,0.216253593560062,0.05066629673967
"1265",3000,11,-0.3,0,-0.0548188055820521,-0.0288294039695395,-0.0465496048283132
"1266",8200,11,-0.3,0,-0.0123787594820652,0.038897544817069,0.0138789147714857
"1267",100,12,-0.3,0,-0.045848548427745,-0.0658945065508942,0.0259580909703001
"1268",200,12,-0.3,0,0.0344734542167908,-0.935743564929899,0.0320981235252786
"1269",500,12,-0.3,0,-0.0241027110532789,-0.151721453091351,-0.0555345296315803
"1270",1100,12,-0.3,0,-0.025835820654023,-0.168324585615582,-0.00405284699760267
"1271",3000,12,-0.3,0,-0.0127056888558993,0.002150472990748,0.0101625519416961
"1272",8200,12,-0.3,0,-0.0352561654476576,0.0900215811672092,-0.0125920893831304
"1273",100,13,-0.3,0,-0.406495719624387,-1.78428416892054,-0.48057034393617
"1274",200,13,-0.3,0,0.00981568911775565,0.0158665810391172,-0.112134863977137
"1275",500,13,-0.3,0,0.00159745749156159,0.00497776554777651,0.0432791055715307
"1276",1100,13,-0.3,0,0.00191092715071539,0.0902772729743626,0.0806153471765916
"1277",3000,13,-0.3,0,-0.00461799904239746,0.223243649419562,0.0352192744120485
"1278",8200,13,-0.3,0,-0.0450616244721386,-0.00267735748902198,-0.0318928235923231
"1279",100,14,-0.3,0,-0.260085403785665,0.392590536082036,0.0835191976976331
"1280",200,14,-0.3,0,0.338428207019116,0.376919875369756,0.327527622476459
"1281",500,14,-0.3,0,0.0788809981157252,0.0325434208137705,0.0695637254188044
"1282",1100,14,-0.3,0,0.00926862101146164,-0.00250596912952017,0.0319450804986379
"1283",3000,14,-0.3,0,-0.0303435825934238,0.00459353602739054,-0.032916683874742
"1284",8200,14,-0.3,0,-0.0389565152104546,0.0104904423475463,-0.0177384614750251
"1285",100,15,-0.3,0,-0.130657191482756,-0.0409361374799825,-0.105381109071672
"1286",200,15,-0.3,0,-0.141601966968759,0.0683961630231986,-0.0241619487252539
"1287",500,15,-0.3,0,-0.0966253317991508,-0.167320428748825,-0.0663924584563254
"1288",1100,15,-0.3,0,-0.018994513407278,0.0515295198377932,-0.0198127272161217
"1289",3000,15,-0.3,0,0.0303143808217157,-0.0555166734403904,0.0501347443259956
"1290",8200,15,-0.3,0,-0.0310073373663399,-0.172982272539673,-0.0162506438919677
"1291",100,16,-0.3,0,-0.0469895812608585,1.19955801052908,-0.183479250776223
"1292",200,16,-0.3,0,0.000103381494110044,0.21260993635568,-0.0429864414778136
"1293",500,16,-0.3,0,0.0822636513373414,-0.164969493551973,0.232120044803529
"1294",1100,16,-0.3,0,0.00820598567707487,-0.295833090486095,0.00698498264778391
"1295",3000,16,-0.3,0,-0.0010279299486291,0.0544000766690513,-0.00516058917326345
"1296",8200,16,-0.3,0,0.0217338032672612,0.00386804553152875,0.0394924293387173
"1297",100,17,-0.3,0,0.149886725349297,0.442078563398697,0.0569843419841314
"1298",200,17,-0.3,0,0.0415599491724832,0.192957942838111,0.168094275735246
"1299",500,17,-0.3,0,0.0320119035373589,-1.31878258250286,0.075501749291893
"1300",1100,17,-0.3,0,-0.0474094213496592,0.0172711215851704,-0.0340627801658585
"1301",3000,17,-0.3,0,-0.0749471246794274,-0.0729129308736743,-0.0494511327006651
"1302",8200,17,-0.3,0,-0.0152099822646979,-0.0223078791295899,0.0117558845906818
"1303",100,18,-0.3,0,0.171245213777194,-0.214544621284543,0.127628726488655
"1304",200,18,-0.3,0,-0.206134163472604,0.0117020430065662,0.0425840179809676
"1305",500,18,-0.3,0,0.046970291855192,0.0929360437776654,0.0516987458004801
"1306",1100,18,-0.3,0,0.0855327916454038,-0.0803999672201875,0.0474810704222397
"1307",3000,18,-0.3,0,-0.0275439276572813,0.0607585032257238,-0.0199552191868532
"1308",8200,18,-0.3,0,-0.0287942117895593,-0.0532318475965748,-0.0064197713566494
"1309",100,19,-0.3,0,-0.038504208104835,-0.0210405618115707,-0.0776321343347277
"1310",200,19,-0.3,0,0.238357043387366,0.0201936990680671,0.323209312665213
"1311",500,19,-0.3,0,-0.0577120741944275,-0.183085905139694,0.00132751629503902
"1312",1100,19,-0.3,0,-0.0699284112774287,-0.0259725573356147,-0.0160882759132069
"1313",3000,19,-0.3,0,-0.0380247714067058,0.0537727140647422,-0.0452982293284632
"1314",8200,19,-0.3,0,-0.026675696161005,0.0488875020845088,0.0105262083462585
"1315",100,20,-0.3,0,0.0601718990884841,-0.847723286335564,-0.0179946338507256
"1316",200,20,-0.3,0,-0.114280466586204,0.117583065447524,-0.126108646518204
"1317",500,20,-0.3,0,-0.172371590981204,-0.0896898461967264,-0.186069039350067
"1318",1100,20,-0.3,0,0.0384266697594657,-0.109422900299427,0.0209811561002691
"1319",3000,20,-0.3,0,-0.011296459667793,0.0193952714952552,0.0464952871750859
"1320",8200,20,-0.3,0,-0.0323820086395114,0.0440153846262583,-0.0257249671451962
"1321",100,21,-0.3,0,0.550353486728813,-0.213700226508984,0.668334599145359
"1322",200,21,-0.3,0,-0.151988663466896,-0.354033212596806,-0.0412981541992186
"1323",500,21,-0.3,0,0.0567101220547244,-0.329745092385548,0.143029448887437
"1324",1100,21,-0.3,0,-0.00804296651377212,0.11109002874871,-0.0142889129158308
"1325",3000,21,-0.3,0,-0.022418072113928,-0.0240039799528331,0.00742742116923911
"1326",8200,21,-0.3,0,-0.00195317655368898,0.0720358078086474,0.0187019252400189
"1327",100,22,-0.3,0,0.0891615937181931,0.111536369040127,0.111459779685576
"1328",200,22,-0.3,0,-0.0131751522228057,1.32355999033763,0.0521270637455313
"1329",500,22,-0.3,0,-0.0749952376163504,-0.4077011682708,-0.124593669993022
"1330",1100,22,-0.3,0,-0.106751913483027,-0.244704575908854,-0.0449909465149952
"1331",3000,22,-0.3,0,0.00734084688629277,0.0290100864152762,0.0378775662804154
"1332",8200,22,-0.3,0,-0.035355294676133,-0.0697556749792893,-0.0111611408640792
"1333",100,23,-0.3,0,-0.0730816030859781,-1.21332805061248,-0.00373248234643275
"1334",200,23,-0.3,0,-0.0156973623507873,0.0105643635533474,0.0318708464173461
"1335",500,23,-0.3,0,0.0219913071631872,-0.300269499239654,0.0843334030615697
"1336",1100,23,-0.3,0,-0.0153832548330406,0.138024260075163,-0.008984475622417
"1337",3000,23,-0.3,0,-0.0419835670794717,0.131363727523012,0.0250074543118881
"1338",8200,23,-0.3,0,-0.0303823159078958,0.000724541203751983,-0.00416310216344373
"1339",100,24,-0.3,0,0.249261332801668,-0.132303843574636,0.418500281442932
"1340",200,24,-0.3,0,-0.0611570883649051,0.203755413378152,-0.015323689265093
"1341",500,24,-0.3,0,-0.00792665429194617,-0.396862097581179,-0.0599468432449142
"1342",1100,24,-0.3,0,-0.103606507104881,-0.110893793414836,-0.104466100456289
"1343",3000,24,-0.3,0,-0.020913397215005,0.0738707752309828,0.0154588023124895
"1344",8200,24,-0.3,0,-0.0158489691399902,-0.0231511737571116,-0.00657596873008148
"1345",100,25,-0.3,0,0.109841210496158,0.054167369890546,0.164723772208901
"1346",200,25,-0.3,0,0.0946219953124514,-0.0725575439445638,0.172378998984416
"1347",500,25,-0.3,0,0.0112039025754715,0.221726400899061,-0.0166638944138052
"1348",1100,25,-0.3,0,-0.0608117003888365,0.00545273643011646,-0.0161179444859154
"1349",3000,25,-0.3,0,-0.0568948170786738,0.0608792763953927,-0.0512255145027929
"1350",8200,25,-0.3,0,-0.0183639553588171,0.0566873879935652,0.0132883252135005
"1351",100,26,-0.3,0,0.148205321034973,0.66392473242212,0.449290717336608
"1352",200,26,-0.3,0,-0.0898447143492349,-0.253555986209491,-0.0905224051800637
"1353",500,26,-0.3,0,-0.104846288855251,-0.398391370066382,-0.0973682105785895
"1354",1100,26,-0.3,0,-0.0946227835806518,0.0791828094953804,-0.0549971091259092
"1355",3000,26,-0.3,0,0.00100951383899872,-0.204908032932341,0.0382120844961522
"1356",8200,26,-0.3,0,-0.0364300262711882,0.128836003441776,-0.000426532913980315
"1357",100,27,-0.3,0,-0.0178141185392381,0.618834509338511,-0.0710797867970832
"1358",200,27,-0.3,0,0.0247719556504535,-0.204620449128028,0.0385915500697047
"1359",500,27,-0.3,0,-0.00419655289134502,-0.00193951630477773,-0.0255407802698331
"1360",1100,27,-0.3,0,-0.0438956738494025,0.0747933001476297,-0.00639262170833532
"1361",3000,27,-0.3,0,-0.00616334224737325,0.136711793208108,0.0148727034282283
"1362",8200,27,-0.3,0,-0.0219040390057231,-0.0809358186302831,0.00211738593623068
"1363",100,28,-0.3,0,0.128181780533107,0.163180145002431,0.00562283344313386
"1364",200,28,-0.3,0,-0.113626084760189,0.0777589869158581,0.0244606358291362
"1365",500,28,-0.3,0,-0.00337015601923396,0.0543971347906052,0.0286559649341456
"1366",1100,28,-0.3,0,-0.0895274724038428,-0.144858294751899,-0.0748883525651064
"1367",3000,28,-0.3,0,0.0163639926451731,0.201289923299796,0.0774038925858798
"1368",8200,28,-0.3,0,-0.0532586903542867,-0.11613545251642,-0.0331777686216307
